"","skill","jobref","count"
"2352","Pig","job83696212",0
"2353","SAS","job83696212",0
"2354","C","job83696212",0
"2355","Oracle","job83696212",0
"2356","Teradata","job83696212",0
"2357","SPSS","job83696212",0
"2358","Matlab","job83696212",0
"2359","Perl","job83696212",0
"2360","MySQL","job83696212",0
"2361","PostgreSQL","job83696212",0
"2362","Ruby","job83696212",0
"2363","HTML","job83696212",0
"2364","Stata","job83696212",0
"2365","Julia","job83696212",0
"2366","SQL","job83685263",0
"2367","Python","job83685263",0
"2368","communication skills","job83685263",0
"2369","Scala","job83685263",0
"2370","predictive analytics","job83685263",0
"2371","Natural Language Processing","job83685263",0
"2372","Analytical","job83685263",0
"2373","Creativity","job83685263",0
"2374","Mathematics","job83685263",0
"2375","Math","job83685263",0
"2376","Programming","job83685263",0
"2377","structured Data","job83685263",0
"2378","data Mining","job83685263",0
"2379","scientific Method","job83685263",0
"2380","Math","job83685263",0
"2381","project Management","job83685263",0
"2382","data Management","job83685263",2
"2383","Statistics","job83685263",0
"2384","product design","job83685263",0
"2385","business Development","job83685263",0
"2386","machine Learning","job83685263",0
"2387","algorithms","job83685263",0
"2388","database","job83685263",0
"2389","graphical Models","job83685263",0
"2390","Models","job83685263",0
"2391","modelling","job83685263",1
"2392","unstructured data","job83685263",0
"2393","optimisation","job83685263",0
"2394","bayesian","job83685263",0
"2395","front end","job83685263",0
"2396","system administration","job83685263",0
"2397","back end","job83685263",0
"2398","big data","job83685263",0
"2399","distributed data","job83685263",0
"2400","cloud Management","job83685263",0
"2401","Hadoop","job83685263",0
"2402","Java","job83685263",0
"2403","R","job83685263",0
"2404","Hive","job83685263",0
"2405","Mapreduce","job83685263",0
"2406","NoSQL","job83685263",0
"2407","Pig","job83685263",0
"2408","SAS","job83685263",0
"2409","C","job83685263",0
"2410","Oracle","job83685263",0
"2411","Teradata","job83685263",0
"2412","SPSS","job83685263",0
"2413","Matlab","job83685263",0
"2414","Perl","job83685263",0
"2415","MySQL","job83685263",0
"2416","PostgreSQL","job83685263",0
"2417","Ruby","job83685263",0
"2418","HTML","job83685263",0
"2419","Stata","job83685263",0
"2420","Julia","job83685263",0
"2421","SQL","job83650965",0
"2422","Python","job83650965",0
"2423","communication skills","job83650965",0
"2424","Scala","job83650965",0
"2425","predictive analytics","job83650965",0
"2426","Natural Language Processing","job83650965",0
"2427","Analytical","job83650965",0
"2428","Creativity","job83650965",0
"2429","Mathematics","job83650965",0
"2430","Math","job83650965",0
"2431","Programming","job83650965",0
"2432","structured Data","job83650965",0
"2433","data Mining","job83650965",0
"2434","scientific Method","job83650965",0
"2435","Math","job83650965",0
"2436","project Management","job83650965",0
"2437","data Management","job83650965",0
"2438","Statistics","job83650965",0
"2439","product design","job83650965",0
"2440","business Development","job83650965",0
"2441","machine Learning","job83650965",2
"2442","algorithms","job83650965",2
"2443","database","job83650965",0
"2444","graphical Models","job83650965",0
"2445","Models","job83650965",0
"2446","modelling","job83650965",1
"2447","unstructured data","job83650965",0
"2448","optimisation","job83650965",0
"2449","bayesian","job83650965",0
"2450","front end","job83650965",0
"2451","system administration","job83650965",0
"2452","back end","job83650965",0
"2453","big data","job83650965",0
"2454","distributed data","job83650965",0
"2455","cloud Management","job83650965",0
"2456","Hadoop","job83650965",0
"2457","Java","job83650965",0
"2458","R","job83650965",0
"2459","Hive","job83650965",0
"2460","Mapreduce","job83650965",0
"2461","NoSQL","job83650965",0
"2462","Pig","job83650965",0
"2463","SAS","job83650965",0
"2464","C","job83650965",0
"2465","Oracle","job83650965",0
"2466","Teradata","job83650965",0
"2467","SPSS","job83650965",0
"2468","Matlab","job83650965",0
"2469","Perl","job83650965",0
"2470","MySQL","job83650965",0
"2471","PostgreSQL","job83650965",0
"2472","Ruby","job83650965",0
"2473","HTML","job83650965",0
"2474","Stata","job83650965",0
"2475","Julia","job83650965",0
"2476","SQL","job83549007",1
"2477","Python","job83549007",3
"2478","communication skills","job83549007",0
"2479","Scala","job83549007",0
"2480","predictive analytics","job83549007",0
"2481","Natural Language Processing","job83549007",0
"2482","Analytical","job83549007",0
"2483","Creativity","job83549007",0
"2484","Mathematics","job83549007",0
"2485","Math","job83549007",0
"2486","Programming","job83549007",0
"2487","structured Data","job83549007",0
"2488","data Mining","job83549007",0
"2489","scientific Method","job83549007",0
"2490","Math","job83549007",0
"2491","project Management","job83549007",0
"2492","data Management","job83549007",0
"2493","Statistics","job83549007",0
"2494","product design","job83549007",0
"2495","business Development","job83549007",0
"2496","machine Learning","job83549007",2
"2497","algorithms","job83549007",2
"2498","database","job83549007",0
"2499","graphical Models","job83549007",0
"2500","Models","job83549007",3
"2501","modelling","job83549007",1
"2502","unstructured data","job83549007",0
"2503","optimisation","job83549007",1
"2504","bayesian","job83549007",0
"2505","front end","job83549007",0
"2506","system administration","job83549007",0
"2507","back end","job83549007",0
"2508","big data","job83549007",1
"2509","distributed data","job83549007",0
"2510","cloud Management","job83549007",0
"2511","Hadoop","job83549007",0
"2512","Java","job83549007",0
"2513","R","job83549007",1
"2514","Hive","job83549007",0
"2515","Mapreduce","job83549007",0
"2516","NoSQL","job83549007",1
"2517","Pig","job83549007",0
"2518","SAS","job83549007",0
"2519","C","job83549007",0
"2520","Oracle","job83549007",0
"2521","Teradata","job83549007",0
"2522","SPSS","job83549007",0
"2523","Matlab","job83549007",1
"2524","Perl","job83549007",0
"2525","MySQL","job83549007",0
"2526","PostgreSQL","job83549007",1
"2527","Ruby","job83549007",0
"2528","HTML","job83549007",0
"2529","Stata","job83549007",0
"2530","Julia","job83549007",0
"2531","SQL","job83478968",0
"2532","Python","job83478968",1
"2533","communication skills","job83478968",0
"2534","Scala","job83478968",0
"2535","predictive analytics","job83478968",1
"2536","Natural Language Processing","job83478968",0
"2537","Analytical","job83478968",0
"2538","Creativity","job83478968",0
"2539","Mathematics","job83478968",0
"2540","Math","job83478968",0
"2541","Programming","job83478968",0
"2542","structured Data","job83478968",0
"2543","data Mining","job83478968",0
"2544","scientific Method","job83478968",0
"2545","Math","job83478968",0
"2546","project Management","job83478968",0
"2547","data Management","job83478968",0
"2548","Statistics","job83478968",0
"2549","product design","job83478968",0
"2550","business Development","job83478968",0
"2551","machine Learning","job83478968",0
"2552","algorithms","job83478968",0
"2553","database","job83478968",0
"2554","graphical Models","job83478968",0
"2555","Models","job83478968",0
"2556","modelling","job83478968",0
"2557","unstructured data","job83478968",0
"2558","optimisation","job83478968",0
"2559","bayesian","job83478968",0
"2560","front end","job83478968",0
"2561","system administration","job83478968",0
"2562","back end","job83478968",0
"2563","big data","job83478968",0
"2564","distributed data","job83478968",0
"2565","cloud Management","job83478968",0
"2566","Hadoop","job83478968",0
"2567","Java","job83478968",0
"2568","R","job83478968",2
"2569","Hive","job83478968",0
"2570","Mapreduce","job83478968",0
"2571","NoSQL","job83478968",0
"2572","Pig","job83478968",0
"2573","SAS","job83478968",0
"2574","C","job83478968",1
"2575","Oracle","job83478968",0
"2576","Teradata","job83478968",0
"2577","SPSS","job83478968",0
"2578","Matlab","job83478968",0
"2579","Perl","job83478968",0
"2580","MySQL","job83478968",0
"2581","PostgreSQL","job83478968",0
"2582","Ruby","job83478968",0
"2583","HTML","job83478968",0
"2584","Stata","job83478968",0
"2585","Julia","job83478968",0
"2586","SQL","job83734536",2
"2587","Python","job83734536",2
"2588","communication skills","job83734536",1
"2589","Scala","job83734536",0
"2590","predictive analytics","job83734536",0
"2591","Natural Language Processing","job83734536",0
"2592","Analytical","job83734536",0
"2593","Creativity","job83734536",0
"2594","Mathematics","job83734536",0
"2595","Math","job83734536",0
"2596","Programming","job83734536",0
"2597","structured Data","job83734536",0
"2598","data Mining","job83734536",0
"2599","scientific Method","job83734536",0
"2600","Math","job83734536",0
"2601","project Management","job83734536",0
"2602","data Management","job83734536",0
"2603","Statistics","job83734536",0
"2604","product design","job83734536",0
"2605","business Development","job83734536",0
"2606","machine Learning","job83734536",0
"2607","algorithms","job83734536",0
"2608","database","job83734536",0
"2609","graphical Models","job83734536",0
"2610","Models","job83734536",0
"2611","modelling","job83734536",1
"2612","unstructured data","job83734536",0
"2613","optimisation","job83734536",0
"2614","bayesian","job83734536",0
"2615","front end","job83734536",1
"2616","system administration","job83734536",0
"2617","back end","job83734536",0
"2618","big data","job83734536",2
"2619","distributed data","job83734536",0
"2620","cloud Management","job83734536",0
"2621","Hadoop","job83734536",0
"2622","Java","job83734536",0
"2623","R","job83734536",1
"2624","Hive","job83734536",0
"2625","Mapreduce","job83734536",0
"2626","NoSQL","job83734536",0
"2627","Pig","job83734536",0
"2628","SAS","job83734536",0
"2629","C","job83734536",0
"2630","Oracle","job83734536",0
"2631","Teradata","job83734536",0
"2632","SPSS","job83734536",0
"2633","Matlab","job83734536",0
"2634","Perl","job83734536",0
"2635","MySQL","job83734536",0
"2636","PostgreSQL","job83734536",0
"2637","Ruby","job83734536",0
"2638","HTML","job83734536",0
"2639","Stata","job83734536",0
"2640","Julia","job83734536",0
"2641","SQL","job83555703",1
"2642","Python","job83555703",1
"2643","communication skills","job83555703",0
"2644","Scala","job83555703",0
"2645","predictive analytics","job83555703",1
"2646","Natural Language Processing","job83555703",1
"2647","Analytical","job83555703",3
"2648","Creativity","job83555703",1
"2649","Mathematics","job83555703",0
"2650","Math","job83555703",0
"2651","Programming","job83555703",1
"2652","structured Data","job83555703",0
"2653","data Mining","job83555703",0
"2654","scientific Method","job83555703",0
"2655","Math","job83555703",0
"2656","project Management","job83555703",0
"2657","data Management","job83555703",0
"2658","Statistics","job83555703",0
"2659","product design","job83555703",0
"2660","business Development","job83555703",0
"2661","machine Learning","job83555703",2
"2662","algorithms","job83555703",1
"2663","database","job83555703",0
"2664","graphical Models","job83555703",0
"2665","Models","job83555703",1
"2666","modelling","job83555703",1
"2667","unstructured data","job83555703",0
"2668","optimisation","job83555703",0
"2669","bayesian","job83555703",0
"2670","front end","job83555703",0
"2671","system administration","job83555703",0
"2672","back end","job83555703",0
"2673","big data","job83555703",1
"2674","distributed data","job83555703",0
"2675","cloud Management","job83555703",0
"2676","Hadoop","job83555703",0
"2677","Java","job83555703",0
"2678","R","job83555703",1
"2679","Hive","job83555703",0
"2680","Mapreduce","job83555703",0
"2681","NoSQL","job83555703",0
"2682","Pig","job83555703",0
"2683","SAS","job83555703",0
"2684","C","job83555703",0
"2685","Oracle","job83555703",0
"2686","Teradata","job83555703",0
"2687","SPSS","job83555703",0
"2688","Matlab","job83555703",0
"2689","Perl","job83555703",0
"2690","MySQL","job83555703",0
"2691","PostgreSQL","job83555703",0
"2692","Ruby","job83555703",0
"2693","HTML","job83555703",0
"2694","Stata","job83555703",0
"2695","Julia","job83555703",0
"2696","SQL","job83600870",0
"2697","Python","job83600870",1
"2698","communication skills","job83600870",0
"2699","Scala","job83600870",0
"2700","predictive analytics","job83600870",0
"2701","Natural Language Processing","job83600870",0
"2702","Analytical","job83600870",0
"2703","Creativity","job83600870",0
"2704","Mathematics","job83600870",0
"2705","Math","job83600870",0
"2706","Programming","job83600870",1
"2707","structured Data","job83600870",0
"2708","data Mining","job83600870",1
"2709","scientific Method","job83600870",0
"2710","Math","job83600870",0
"2711","project Management","job83600870",0
"2712","data Management","job83600870",0
"2713","Statistics","job83600870",0
"2714","product design","job83600870",0
"2715","business Development","job83600870",0
"2716","machine Learning","job83600870",6
"2717","algorithms","job83600870",0
"2718","database","job83600870",0
"2719","graphical Models","job83600870",0
